label,hand,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
M,Right,0.30564284324645996,0.6649124622344971,-3.4076609267685853e-07,0.361333966255188,0.645622968673706,-0.036514006555080414,0.40086355805397034,0.5843573808670044,-0.054809488356113434,0.4045984148979187,0.5292590260505676,-0.07072662562131882,0.3993261456489563,0.49129971861839294,-0.08163314312696457,0.4038381576538086,0.46865448355674744,-0.024072906002402306,0.4075879454612732,0.43282291293144226,-0.06770635396242142,0.38606929779052734,0.506630539894104,-0.09175203740596771,0.3712403178215027,0.5646430850028992,-0.09970061480998993,0.35456764698028564,0.4566112160682678,-0.02036970667541027,0.35955625772476196,0.41507190465927124,-0.07132987678050995,0.34312063455581665,0.510637640953064,-0.08297061175107956,0.3365146815776825,0.5786818265914917,-0.07559849321842194,0.30787134170532227,0.4593334197998047,-0.02350727654993534,0.3084757328033447,0.4252029061317444,-0.07235541939735413,0.30445075035095215,0.5178422927856445,-0.06729289889335632,0.3060123026371002,0.5809510350227356,-0.04790244996547699,0.26450425386428833,0.47599324584007263,-0.029293781146407127,0.2661295533180237,0.4554664194583893,-0.06431331485509872,0.27230286598205566,0.520848274230957,-0.06044752523303032,0.28205570578575134,0.5644406676292419,-0.04584997147321701
M,Right,0.3063478171825409,0.6645470857620239,-3.4859704101108946e-07,0.36158502101898193,0.645777702331543,-0.03532271832227707,0.39972102642059326,0.5861294269561768,-0.053417135030031204,0.4022175669670105,0.5314539670944214,-0.06955935060977936,0.3950309753417969,0.49309080839157104,-0.08063209801912308,0.4056300222873688,0.46852192282676697,-0.02205856889486313,0.409961074590683,0.4317876696586609,-0.06545563042163849,0.3889442980289459,0.5056890249252319,-0.08969651907682419,0.37420377135276794,0.5638636946678162,-0.09786705672740936,0.3562743663787842,0.4562012851238251,-0.019082490354776382,0.36157605051994324,0.4150741398334503,-0.0694238469004631,0.3463444411754608,0.5107964873313904,-0.08118485659360886,0.34036263823509216,0.5776872634887695,-0.07417076081037521,0.309309184551239,0.45833414793014526,-0.022930946201086044,0.3108547329902649,0.42426225543022156,-0.07093821465969086,0.30717921257019043,0.5165457725524902,-0.06563258171081543,0.30850380659103394,0.5784175395965576,-0.04643910005688667,0.2657209038734436,0.47458887100219727,-0.02943611890077591,0.2681788504123688,0.45504671335220337,-0.06377895176410675,0.274286687374115,0.5206347107887268,-0.05962064862251282,0.283469021320343,0.5636831521987915,-0.04501607269048691
M,Right,0.3074429929256439,0.666246235370636,-3.5437903989077313e-07,0.3643748164176941,0.6466358304023743,-0.03481493890285492,0.4028821289539337,0.5863689184188843,-0.05268143117427826,0.40220513939857483,0.5298952460289001,-0.06841518729925156,0.3941665291786194,0.4904349446296692,-0.07889189571142197,0.407842218875885,0.46888986229896545,-0.021529365330934525,0.41423499584198,0.4330475330352783,-0.06467711925506592,0.3942256271839142,0.5057672262191772,-0.08858001977205276,0.37967514991760254,0.5640835762023926,-0.09646564722061157,0.3582795262336731,0.4559427499771118,-0.01870819926261902,0.3654022812843323,0.4157494604587555,-0.06839703768491745,0.3499816954135895,0.512303352355957,-0.07945989817380905,0.34381940960884094,0.5792223215103149,-0.07206785678863525,0.311211496591568,0.457594096660614,-0.02273685112595558,0.314424991607666,0.42481929063796997,-0.06987500190734863,0.3109106719493866,0.515934944152832,-0.06423001736402512,0.3122846186161041,0.5765979290008545,-0.04514414817094803,0.2668831944465637,0.4736505448818207,-0.029429590329527855,0.27118515968322754,0.4544745683670044,-0.06298072636127472,0.2777794301509857,0.5198569893836975,-0.058514755219221115,0.28672897815704346,0.5624082684516907,-0.04396091029047966
M,Right,0.3099803924560547,0.6669472455978394,-3.4808252280527086e-07,0.3669215440750122,0.6473440527915955,-0.032288890331983566,0.40450549125671387,0.5890772938728333,-0.04961792379617691,0.4026572108268738,0.535352349281311,-0.06546258181333542,0.3931295573711395,0.4966430962085724,-0.07612740248441696,0.4099786877632141,0.46966204047203064,-0.019584693014621735,0.41835832595825195,0.4337961971759796,-0.06212565302848816,0.39937710762023926,0.5071731209754944,-0.08586926013231277,0.3851613998413086,0.5650908946990967,-0.09366787225008011,0.3603699803352356,0.45678597688674927,-0.018063044175505638,0.369219034910202,0.4167060852050781,-0.06633783131837845,0.35477733612060547,0.5135118365287781,-0.07701550424098969,0.3491884171962738,0.5791599154472351,-0.06974617391824722,0.3127613961696625,0.4582556486129761,-0.02316036820411682,0.3179146945476532,0.4258742928504944,-0.06863369792699814,0.3149315118789673,0.5168859362602234,-0.06249058619141579,0.3163205087184906,0.576346755027771,-0.04353681579232216,0.26786869764328003,0.4741402268409729,-0.030769916251301765,0.2738761007785797,0.4548235535621643,-0.062449485063552856,0.28083229064941406,0.5200086236000061,-0.05696366727352142,0.2895263731479645,0.5622221827507019,-0.04208564758300781
M,Right,0.31407806277275085,0.6667846441268921,-3.5183509794478596e-07,0.371634304523468,0.6452020406723022,-0.03049037978053093,0.409430593252182,0.5831391215324402,-0.04615192860364914,0.4043368995189667,0.5268628597259521,-0.06034063547849655,0.3931828439235687,0.4882848560810089,-0.06952177733182907,0.41260138154029846,0.46911242604255676,-0.01866309717297554,0.42378705739974976,0.4339454472064972,-0.05945492908358574,0.4055677652359009,0.5065563917160034,-0.08190974593162537,0.39097195863723755,0.564541757106781,-0.08900202065706253,0.3633161187171936,0.455476313829422,-0.017378652468323708,0.37396299839019775,0.41536447405815125,-0.06363525986671448,0.360212117433548,0.5123939514160156,-0.07327291369438171,0.35417982935905457,0.5787149667739868,-0.06561458110809326,0.31606265902519226,0.45645540952682495,-0.02234775386750698,0.3225610852241516,0.4261460304260254,-0.06632537394762039,0.3203636705875397,0.5179318785667419,-0.0601067915558815,0.3214086890220642,0.5780110359191895,-0.04143672063946724,0.2710268497467041,0.47159603238105774,-0.029619790613651276,0.27860644459724426,0.45416557788848877,-0.0602690689265728,0.28657159209251404,0.5200551748275757,-0.05463752523064613,0.2949962317943573,0.5626698732376099,-0.039956849068403244
M,Right,0.31507039070129395,0.6657384037971497,-3.7993231671862304e-07,0.37399396300315857,0.6458310484886169,-0.029678065329790115,0.41425320506095886,0.5827418565750122,-0.04435369744896889,0.4067438244819641,0.5237050652503967,-0.05737443268299103,0.3930934965610504,0.4825386703014374,-0.06540657579898834,0.41471654176712036,0.4702306091785431,-0.018811773508787155,0.4292147159576416,0.43554750084877014,-0.05930759012699127,0.41100698709487915,0.5083256959915161,-0.08127701282501221,0.3959750235080719,0.565820038318634,-0.0879732295870781,0.3658614754676819,0.45582661032676697,-0.017651770263910294,0.37926897406578064,0.4170546531677246,-0.06311516463756561,0.36578986048698425,0.5143830180168152,-0.07189301401376724,0.3593900203704834,0.5807229280471802,-0.06374409794807434,0.3189763128757477,0.45575642585754395,-0.022643014788627625,0.3274300992488861,0.4277145564556122,-0.06634112447500229,0.3251792788505554,0.5210483074188232,-0.05973253399133682,0.3257990777492523,0.5813365578651428,-0.04084872454404831,0.2739879786968231,0.46975675225257874,-0.029803819954395294,0.28351420164108276,0.4542420506477356,-0.06058166176080704,0.291754812002182,0.5220330357551575,-0.05485815927386284,0.2998751401901245,0.5649890899658203,-0.040059663355350494
M,Right,0.31875959038734436,0.6686573028564453,-3.807764983321249e-07,0.37785598635673523,0.6476876139640808,-0.029847873374819756,0.41752177476882935,0.5805779099464417,-0.044137466698884964,0.40949949622154236,0.5202783346176147,-0.05680105835199356,0.39534294605255127,0.4795238673686981,-0.06448261439800262,0.41852086782455444,0.4722268581390381,-0.018519507721066475,0.432839572429657,0.43666255474090576,-0.059374790638685226,0.414088636636734,0.5096530318260193,-0.08134008944034576,0.39868640899658203,0.5672029852867126,-0.0879097431898117,0.3698483407497406,0.45769062638282776,-0.017333166673779488,0.3827946186065674,0.41825857758522034,-0.06282579153776169,0.36948856711387634,0.5152199864387512,-0.07144586741924286,0.363372802734375,0.5810014605522156,-0.06325145810842514,0.32266464829444885,0.4576491117477417,-0.022446922957897186,0.3310771584510803,0.4283103048801422,-0.0668603703379631,0.3287542760372162,0.5230990052223206,-0.06014905497431755,0.32930275797843933,0.5838335156440735,-0.04107608646154404,0.27719682455062866,0.47163474559783936,-0.02968629077076912,0.2865245044231415,0.45441702008247375,-0.06114497408270836,0.29459065198898315,0.5228371620178223,-0.05537387728691101,0.30227985978126526,0.5663262605667114,-0.04046116769313812
M,Right,0.3188760280609131,0.6701269149780273,-3.9020412145873706e-07,0.37903183698654175,0.6492987871170044,-0.02973966859281063,0.42007794976234436,0.5815686583518982,-0.043558813631534576,0.4143524765968323,0.5199558138847351,-0.05577464774250984,0.40118104219436646,0.4777448773384094,-0.06296196579933167,0.4206840991973877,0.4723834991455078,-0.01796940341591835,0.43493032455444336,0.43722814321517944,-0.058400530368089676,0.4159817695617676,0.5108920931816101,-0.08012525737285614,0.40026426315307617,0.5686264634132385,-0.08666451275348663,0.3724249601364136,0.4576798975467682,-0.01676294207572937,0.3852658271789551,0.41986319422721863,-0.06172145530581474,0.372033029794693,0.5168725848197937,-0.07019948214292526,0.3653770387172699,0.5825077295303345,-0.062131259590387344,0.325096070766449,0.4581548273563385,-0.02185588702559471,0.3331640064716339,0.43053632974624634,-0.06610287725925446,0.3315263092517853,0.5253303647041321,-0.05940646305680275,0.3321392834186554,0.5859512090682983,-0.04050073027610779,0.2790936827659607,0.4727020263671875,-0.029071366414427757,0.2890481948852539,0.4564506411552429,-0.06078050658106804,0.2976233959197998,0.5249773263931274,-0.055243175476789474,0.30523478984832764,0.568550169467926,-0.04050116613507271
M,Right,0.3193524479866028,0.6707419157028198,-3.7543921393989876e-07,0.37840965390205383,0.6498611569404602,-0.02905917726457119,0.4195187985897064,0.5852409601211548,-0.043307870626449585,0.41751348972320557,0.5257241725921631,-0.05648362264037132,0.4081141948699951,0.48543640971183777,-0.06470663845539093,0.42209306359291077,0.47054457664489746,-0.01577371545135975,0.43432509899139404,0.4358982443809509,-0.05699539557099342,0.41605183482170105,0.5093257427215576,-0.0800992101430893,0.4009109437465668,0.5686037540435791,-0.08743713051080704,0.37347865104675293,0.45642492175102234,-0.01535947434604168,0.38501423597335815,0.41861531138420105,-0.061337683349847794,0.3721158802509308,0.5154313445091248,-0.07118856906890869,0.36583834886550903,0.5824255347251892,-0.06374537944793701,0.3259630501270294,0.45776304602622986,-0.021332601085305214,0.3334602415561676,0.43118372559547424,-0.06604841351509094,0.33180609345436096,0.5249461531639099,-0.05988093093037605,0.33268773555755615,0.5857894420623779,-0.04104321449995041,0.28003591299057007,0.4736475646495819,-0.029490631073713303,0.2896275222301483,0.45755520462989807,-0.061191849410533905,0.29737475514411926,0.5251537561416626,-0.055547889322042465,0.30479490756988525,0.56895512342453,-0.04054674506187439
M,Right,0.3212720453739166,0.6701449155807495,-3.703914330799307e-07,0.3807327449321747,0.6488316059112549,-0.029967626556754112,0.42196932435035706,0.5819391012191772,-0.04440272971987724,0.4163844585418701,0.5214496850967407,-0.05738577991724014,0.4032514691352844,0.47892123460769653,-0.06535163521766663,0.4239916205406189,0.46995627880096436,-0.017024515196681023,0.43818438053131104,0.43749135732650757,-0.05869905278086662,0.4207002520561218,0.5095396041870117,-0.08192247152328491,0.405588835477829,0.567704439163208,-0.08938232809305191,0.3755367398262024,0.45491132140159607,-0.016180897131562233,0.3879276514053345,0.42114558815956116,-0.06255380809307098,0.37602096796035767,0.5184957981109619,-0.0722523108124733,0.3699415624141693,0.5845533609390259,-0.06482364237308502,0.3278436064720154,0.4553990960121155,-0.02186713181436062,0.33613869547843933,0.43167752027511597,-0.06737473607063293,0.3353319764137268,0.5270359516143799,-0.061353590339422226,0.3362184166908264,0.5872722864151001,-0.04265287518501282,0.28158342838287354,0.4703514277935028,-0.02973702922463417,0.2919337749481201,0.45816662907600403,-0.062189556658267975,0.3007611632347107,0.5274159908294678,-0.05697166547179222,0.3083832263946533,0.5701749324798584,-0.042314738035202026
M,Right,0.3239366412162781,0.6734283566474915,-3.81081918021664e-07,0.38445648550987244,0.6495867371559143,-0.02876920811831951,0.4255602955818176,0.5746919512748718,-0.04136255756020546,0.4166083037853241,0.5100501775741577,-0.052550412714481354,0.40116629004478455,0.4648013710975647,-0.05866984277963638,0.42457717657089233,0.4666934609413147,-0.014282931573688984,0.44088858366012573,0.43704915046691895,-0.05479897931218147,0.42380988597869873,0.5100023150444031,-0.07716811448335648,0.4079994559288025,0.5680848360061646,-0.08403794467449188,0.37652748823165894,0.4515822231769562,-0.013535684905946255,0.3909008800983429,0.4228381812572479,-0.058064378798007965,0.37991583347320557,0.5201361179351807,-0.06704804301261902,0.37338787317276,0.585401177406311,-0.059492819011211395,0.32898151874542236,0.45275020599365234,-0.019350489601492882,0.3392336964607239,0.43360739946365356,-0.0634247362613678,0.33967384696006775,0.5301187038421631,-0.05732245743274689,0.34047338366508484,0.5904890894889832,-0.03894158825278282,0.2827523350715637,0.4685821533203125,-0.027286969125270844,0.29538148641586304,0.4590131938457489,-0.05852130055427551,0.3058278262615204,0.5279982089996338,-0.05328662693500519,0.31370672583580017,0.5697974562644958,-0.03891932964324951
M,Right,0.3266763985157013,0.6734969615936279,-3.853925534258451e-07,0.38794809579849243,0.6485034823417664,-0.028836598619818687,0.4297386705875397,0.571514904499054,-0.041027918457984924,0.42322778701782227,0.5059899687767029,-0.05178327485918999,0.4103134870529175,0.45955824851989746,-0.057333629578351974,0.4257422685623169,0.4638567864894867,-0.015145394019782543,0.4451587200164795,0.4359355568885803,-0.055997077375650406,0.4277511239051819,0.5094043016433716,-0.07826913893222809,0.4113970696926117,0.5680763721466064,-0.0849330723285675,0.37817323207855225,0.4481080174446106,-0.014198795892298222,0.3947559595108032,0.4231974482536316,-0.05885082855820656,0.38345739245414734,0.5203642249107361,-0.06707166880369186,0.37669625878334045,0.5857386589050293,-0.05884535610675812,0.33061322569847107,0.44966062903404236,-0.01988685503602028,0.34308189153671265,0.4383086860179901,-0.06365162134170532,0.3434484899044037,0.5345261096954346,-0.05672050639986992,0.3438868820667267,0.5943397283554077,-0.03772042319178581,0.2842726707458496,0.46536967158317566,-0.027828795835375786,0.2988393306732178,0.4607885479927063,-0.0578717365860939,0.3095185458660126,0.5291574597358704,-0.05178327485918999,0.3172948956489563,0.5696137547492981,-0.03689244017004967
